exception_id,order_id,store_id,created_at,exception_type,reason,category,status,refund_amount,resolution_minutes,fraud_risk_score
ex_003734,ord_003734,store_046,2026-05-11T18:31,return,customer_changed_mind,frozen,resolved,75.25,72,0.34
ex_003735,ord_003735,store_028,2026-05-16T17:43,return,wrong_item,household,resolved,92.15,73,0.35
ex_003737,ord_003737,store_025,2026-05-07T19:08,complaint,late_order,apparel,resolved,147.15,75,0.37
ex_003739,ord_003739,store_032,2026-05-03T16:25,return,customer_changed_mind,fresh,resolved,210.1,77,0.39
ex_003740,ord_003740,store_042,2026-05-05T19:57,return,wrong_item,frozen,resolved,216.4,78,0.4
ex_003744,ord_003744,store_037,2026-05-02T21:26,refund_request,customer_changed_mind,grocery,pending,159.45,82,0.44
ex_003746,ord_003746,store_005,2026-05-05T15:36,return,damaged_item,frozen,resolved,100.5,84,0.46
ex_003760,ord_003760,store_011,2026-05-09T22:30,return,wrong_item,electronics,resolved,84.85,98,0.6
ex_003773,ord_003773,store_017,2026-05-20T13:10,return,missing_item,apparel,resolved,79.3,111,0.73
ex_003786,ord_003786,store_012,2026-05-08T17:52,return,damaged_item,grocery,pending,140.0,124,0.86
ex_003787,ord_003787,store_019,2026-05-20T21:42,complaint,late_order,fresh,resolved,244.35,125,0.87
ex_003788,ord_003788,store_019,2026-05-04T21:03,return,missing_item,frozen,resolved,91.65,126,0.88
ex_003791,ord_003791,store_014,2026-05-20T08:06,return,damaged_item,apparel,resolved,54.9,129,0.91
ex_003793,ord_003793,store_028,2026-05-21T20:57,return,missing_item,fresh,resolved,162.9,131,0.93
ex_003796,ord_003796,store_007,2026-05-08T10:41,refund_request,damaged_item,electronics,resolved,86.4,134,0.96
ex_003801,ord_003801,store_035,2026-05-02T20:41,return,damaged_item,household,resolved,75.5,139,0.01
ex_003805,ord_003805,store_031,2026-05-25T18:49,return,wrong_item,fresh,resolved,71.55,143,0.05
ex_003807,ord_003807,store_018,2026-05-16T10:39,complaint,late_order,household,resolved,121.25,145,0.07
ex_003811,ord_003811,store_038,2026-05-07T09:37,return,damaged_item,fresh,resolved,66.95,149,0.11
ex_003815,ord_003815,store_017,2026-05-03T15:07,return,wrong_item,apparel,resolved,92.15,153,0.15
ex_003816,ord_003816,store_027,2026-05-05T22:19,return,damaged_item,grocery,pending,77.25,154,0.16
ex_003818,ord_003818,store_024,2026-05-17T20:39,return,missing_item,frozen,resolved,87.2,156,0.18
ex_003823,ord_003823,store_039,2026-05-12T08:23,return,missing_item,fresh,resolved,134.6,161,0.23
ex_003832,ord_003832,store_019,2026-05-11T16:36,complaint,late_order,electronics,resolved,326.45,170,0.32
ex_003836,ord_003836,store_013,2026-05-12T13:22,return,damaged_item,frozen,resolved,91.95,174,0.36
ex_003837,ord_003837,store_022,2026-05-08T12:09,complaint,late_order,household,resolved,103.55,175,0.37
ex_003839,ord_003839,store_018,2026-05-14T15:02,return,customer_changed_mind,apparel,resolved,110.85,177,0.39
ex_003841,ord_003841,store_006,2026-05-14T10:12,return,damaged_item,fresh,resolved,64.65,19,0.41
ex_003843,ord_003843,store_035,2026-05-20T12:44,return,missing_item,household,resolved,336.95,21,0.43
ex_003844,ord_003844,store_049,2026-05-03T18:13,cancellation,customer_changed_mind,electronics,resolved,46.45,22,0.44
ex_003848,ord_003848,store_042,2026-05-10T21:52,refund_request,missing_item,frozen,resolved,42.5,26,0.48
ex_003854,ord_003854,store_013,2026-05-06T19:28,return,customer_changed_mind,frozen,resolved,82.95,32,0.54
ex_003864,ord_003864,store_001,2026-05-13T14:36,return,customer_changed_mind,grocery,pending,69.1,42,0.64
ex_003869,ord_003869,store_037,2026-05-24T14:02,return,customer_changed_mind,apparel,resolved,211.9,47,0.69
ex_003891,ord_003891,store_046,2026-05-07T13:56,return,damaged_item,household,resolved,112.0,69,0.91
ex_003894,ord_003894,store_016,2026-05-06T10:51,return,customer_changed_mind,grocery,pending,101.75,72,0.94
ex_003899,ord_003899,store_019,2026-05-07T17:09,return,customer_changed_mind,apparel,resolved,191.55,77,0.99
ex_003901,ord_003901,store_025,2026-05-23T12:59,return,damaged_item,fresh,resolved,132.6,79,0.01
ex_003903,ord_003903,store_038,2026-05-16T21:30,return,missing_item,household,resolved,166.4,81,0.03
ex_003907,ord_003907,store_020,2026-05-21T19:04,complaint,late_order,fresh,resolved,133.3,85,0.07
ex_003912,ord_003912,store_024,2026-05-20T14:50,complaint,late_order,grocery,pending,109.15,90,0.12
ex_003916,ord_003916,store_043,2026-05-23T18:48,return,damaged_item,electronics,resolved,129.05,94,0.16
ex_003918,ord_003918,store_023,2026-05-21T13:50,return,missing_item,grocery,pending,178.75,96,0.18
ex_003925,ord_003925,store_040,2026-05-15T21:05,return,wrong_item,fresh,resolved,203.8,103,0.25
ex_003927,ord_003927,store_021,2026-05-24T23:05,complaint,late_order,household,resolved,128.95,105,0.27
ex_003928,ord_003928,store_049,2026-05-15T12:21,return,missing_item,electronics,resolved,42.5,106,0.28
ex_003935,ord_003935,store_023,2026-05-18T21:48,return,wrong_item,apparel,resolved,107.8,113,0.35
ex_003947,ord_003947,store_021,2026-05-01T20:52,complaint,late_order,apparel,resolved,45.6,125,0.47
ex_003948,ord_003948,store_041,2026-05-24T19:07,return,missing_item,grocery,pending,94.3,126,0.48
ex_003962,ord_003962,store_013,2026-05-19T20:30,complaint,late_order,frozen,resolved,81.8,140,0.62
ex_003967,ord_003967,store_021,2026-05-04T11:51,complaint,late_order,fresh,resolved,216.65,145,0.67
ex_003973,ord_003973,store_050,2026-05-09T10:05,failed_delivery,missing_item,fresh,resolved,103.4,151,0.73
ex_003980,ord_003980,store_012,2026-05-19T08:25,return,wrong_item,frozen,resolved,75.95,158,0.8
ex_003982,ord_003982,store_046,2026-05-16T13:51,complaint,late_order,electronics,resolved,157.45,160,0.82
ex_003989,ord_003989,store_019,2026-05-14T22:47,return,customer_changed_mind,apparel,resolved,315.5,167,0.89
ex_003990,ord_003990,store_041,2026-05-20T20:28,return,wrong_item,grocery,pending,218.45,168,0.9
ex_003995,ord_003995,store_045,2026-05-22T14:50,return,wrong_item,apparel,resolved,117.45,173,0.95
ex_004005,ord_004005,store_032,2026-05-16T09:25,return,wrong_item,household,resolved,34.2,23,0.05
ex_004011,ord_004011,store_043,2026-05-10T13:13,return,damaged_item,household,resolved,37.55,29,0.11
ex_004016,ord_004016,store_015,2026-05-01T14:10,return,damaged_item,frozen,resolved,45.2,34,0.16
ex_004035,ord_004035,store_004,2026-05-13T21:48,return,wrong_item,household,resolved,74.8,53,0.35
ex_004037,ord_004037,store_009,2026-05-15T20:56,complaint,late_order,apparel,resolved,151.0,55,0.37
ex_004042,ord_004042,store_034,2026-05-20T12:46,complaint,late_order,electronics,resolved,79.15,60,0.42
ex_004043,ord_004043,store_041,2026-05-13T11:14,refund_request,missing_item,apparel,resolved,353.1,61,0.43
ex_004046,ord_004046,store_038,2026-05-24T21:19,return,damaged_item,frozen,resolved,61.95,64,0.46
ex_004055,ord_004055,store_034,2026-05-23T19:08,return,wrong_item,apparel,resolved,73.6,73,0.55
ex_004061,ord_004061,store_017,2026-05-06T21:07,cancellation,damaged_item,apparel,resolved,95.5,79,0.61
ex_004071,ord_004071,store_003,2026-05-14T11:16,return,damaged_item,household,resolved,94.9,89,0.71
ex_004089,ord_004089,store_050,2026-05-12T21:10,failed_delivery,customer_changed_mind,household,resolved,30.25,107,0.89
ex_004093,ord_004093,store_025,2026-05-19T12:57,return,missing_item,fresh,resolved,42.2,111,0.93
ex_004110,ord_004110,store_006,2026-05-22T09:20,return,wrong_item,grocery,pending,181.1,128,0.1
ex_004117,ord_004117,store_014,2026-05-19T20:40,complaint,late_order,fresh,resolved,52.95,135,0.17
ex_004119,ord_004119,store_036,2026-05-02T16:19,return,customer_changed_mind,household,resolved,60.25,137,0.19
ex_004120,ord_004120,store_019,2026-05-04T23:24,return,wrong_item,electronics,resolved,106.3,138,0.2
ex_004136,ord_004136,store_008,2026-05-03T12:13,return,damaged_item,frozen,resolved,111.7,154,0.36
ex_004151,ord_004151,store_015,2026-05-16T13:54,return,damaged_item,apparel,resolved,105.5,169,0.51
ex_004157,ord_004157,store_025,2026-05-03T15:35,complaint,late_order,apparel,resolved,98.25,175,0.57
ex_004158,ord_004158,store_023,2026-05-20T19:17,return,missing_item,grocery,pending,99.25,176,0.58
ex_004161,ord_004161,store_049,2026-05-24T07:57,return,damaged_item,household,resolved,16.95,19,0.61
ex_004162,ord_004162,store_035,2026-05-19T12:16,complaint,late_order,electronics,resolved,23.25,20,0.62
ex_004165,ord_004165,store_008,2026-05-20T17:39,return,wrong_item,fresh,resolved,34.2,23,0.65
ex_004170,ord_004170,store_007,2026-05-01T12:12,return,wrong_item,grocery,pending,203.5,28,0.7
ex_004183,ord_004183,store_008,2026-05-02T19:19,return,missing_item,fresh,resolved,41.6,41,0.83
ex_004184,ord_004184,store_029,2026-05-16T20:16,return,customer_changed_mind,frozen,resolved,37.3,42,0.84
ex_004198,ord_004198,store_046,2026-05-03T11:34,return,missing_item,electronics,resolved,59.25,56,0.98
ex_004207,ord_004207,store_024,2026-05-21T17:44,complaint,late_order,fresh,resolved,113.3,65,0.07
ex_004211,ord_004211,store_026,2026-05-01T14:01,return,damaged_item,apparel,resolved,159.7,69,0.11
ex_004220,ord_004220,store_005,2026-05-16T19:00,return,wrong_item,frozen,resolved,269.4,78,0.2
ex_004221,ord_004221,store_005,2026-05-08T15:57,return,damaged_item,household,resolved,74.3,79,0.21
ex_004230,ord_004230,store_034,2026-05-08T22:27,return,wrong_item,grocery,pending,117.75,88,0.3
ex_004242,ord_004242,store_005,2026-05-21T16:05,complaint,late_order,grocery,pending,20.6,100,0.42
ex_004255,ord_004255,store_028,2026-05-04T20:54,return,wrong_item,fresh,resolved,182.0,113,0.55
ex_004260,ord_004260,store_028,2026-05-02T12:30,return,wrong_item,grocery,pending,35.95,118,0.6
ex_004265,ord_004265,store_047,2026-05-05T21:41,return,wrong_item,apparel,resolved,62.15,123,0.65
ex_004266,ord_004266,store_040,2026-05-01T20:47,return,damaged_item,grocery,pending,44.6,124,0.66
ex_004267,ord_004267,store_018,2026-05-10T19:42,complaint,late_order,fresh,resolved,122.45,125,0.67
ex_004273,ord_004273,store_039,2026-05-12T19:37,return,missing_item,fresh,resolved,54.25,131,0.73
ex_004277,ord_004277,store_046,2026-05-18T17:01,complaint,late_order,apparel,resolved,108.6,135,0.77
ex_004289,ord_004289,store_016,2026-05-20T14:42,return,customer_changed_mind,apparel,resolved,70.25,147,0.89
ex_004295,ord_004295,store_027,2026-05-07T16:00,return,wrong_item,apparel,resolved,81.55,153,0.95
ex_004301,ord_004301,store_035,2026-05-17T20:45,return,damaged_item,apparel,resolved,204.15,159,0.01
ex_004324,ord_004324,store_029,2026-05-22T20:03,return,customer_changed_mind,electronics,resolved,30.55,22,0.24
ex_004333,ord_004333,store_049,2026-05-23T20:30,return,missing_item,fresh,resolved,74.0,31,0.33
ex_004347,ord_004347,store_032,2026-05-10T18:58,complaint,late_order,household,resolved,61.5,45,0.47
ex_004351,ord_004351,store_008,2026-05-10T12:49,return,damaged_item,fresh,resolved,60.2,49,0.51
ex_004352,ord_004352,store_012,2026-05-23T16:01,complaint,late_order,frozen,resolved,114.2,50,0.52
ex_004356,ord_004356,store_019,2026-05-09T19:02,return,damaged_item,grocery,pending,54.6,54,0.56
ex_004363,ord_004363,store_049,2026-05-03T17:59,return,missing_item,fresh,resolved,151.7,61,0.63
ex_004364,ord_004364,store_040,2026-05-25T16:59,return,customer_changed_mind,frozen,resolved,62.6,62,0.64
ex_004371,ord_004371,store_018,2026-05-21T19:13,cancellation,damaged_item,household,resolved,93.45,69,0.71
ex_004373,ord_004373,store_003,2026-05-17T08:43,return,missing_item,apparel,resolved,71.6,71,0.73
ex_004375,ord_004375,store_042,2026-05-08T21:44,return,wrong_item,fresh,resolved,86.85,73,0.75
ex_004397,ord_004397,store_001,2026-05-13T22:46,complaint,late_order,apparel,resolved,334.1,95,0.97
ex_004399,ord_004399,store_046,2026-05-04T21:23,return,customer_changed_mind,fresh,resolved,177.1,97,0.99
ex_004405,ord_004405,store_039,2026-05-04T13:01,return,wrong_item,fresh,resolved,177.3,103,0.05
ex_004418,ord_004418,store_036,2026-05-03T11:35,return,missing_item,frozen,resolved,222.1,116,0.18
ex_004424,ord_004424,store_050,2026-05-06T15:25,return,customer_changed_mind,frozen,resolved,61.15,122,0.24
ex_004454,ord_004454,store_033,2026-05-12T19:51,return,customer_changed_mind,frozen,resolved,96.45,152,0.54
ex_004459,ord_004459,store_044,2026-05-25T15:59,refund_request,customer_changed_mind,fresh,resolved,93.5,157,0.59
ex_004465,ord_004465,store_024,2026-05-14T11:35,return,wrong_item,fresh,resolved,99.5,163,0.65
ex_004472,ord_004472,store_050,2026-05-10T07:26,complaint,late_order,frozen,resolved,101.2,170,0.72
ex_004478,ord_004478,store_008,2026-05-03T16:33,return,missing_item,frozen,resolved,226.45,176,0.78
ex_004494,ord_004494,store_002,2026-05-21T17:50,return,customer_changed_mind,grocery,pending,101.5,32,0.94
ex_004501,ord_004501,store_025,2026-05-22T20:46,return,damaged_item,fresh,resolved,180.05,39,0.01
ex_004512,ord_004512,store_020,2026-05-11T17:50,complaint,late_order,grocery,pending,55.9,50,0.12
ex_004519,ord_004519,store_048,2026-05-04T09:31,return,customer_changed_mind,fresh,resolved,70.85,57,0.19
ex_004525,ord_004525,store_018,2026-05-16T19:16,return,wrong_item,fresh,resolved,79.5,63,0.25
ex_004529,ord_004529,store_049,2026-05-18T19:59,return,customer_changed_mind,apparel,resolved,112.65,67,0.29
ex_004534,ord_004534,store_005,2026-05-03T21:42,return,customer_changed_mind,electronics,resolved,133.55,72,0.34
ex_004539,ord_004539,store_010,2026-05-20T07:29,return,customer_changed_mind,household,resolved,96.15,77,0.39
ex_004540,ord_004540,store_035,2026-05-10T18:50,return,wrong_item,electronics,resolved,81.25,78,0.4
ex_004547,ord_004547,store_019,2026-05-11T18:37,complaint,late_order,apparel,resolved,117.4,85,0.47
ex_004552,ord_004552,store_027,2026-05-01T14:34,complaint,late_order,electronics,resolved,90.6,90,0.52
ex_004557,ord_004557,store_032,2026-05-25T16:02,complaint,late_order,household,resolved,320.85,95,0.57
ex_004559,ord_004559,store_022,2026-05-10T20:27,return,customer_changed_mind,apparel,resolved,124.1,97,0.59
ex_004574,ord_004574,store_043,2026-05-09T11:48,return,customer_changed_mind,frozen,resolved,29.95,112,0.74
ex_004576,ord_004576,store_034,2026-05-18T09:15,refund_request,damaged_item,electronics,resolved,61.1,114,0.76
ex_004584,ord_004584,store_011,2026-05-04T18:10,return,customer_changed_mind,grocery,pending,37.3,122,0.84
ex_004585,ord_004585,store_034,2026-05-13T19:11,return,wrong_item,fresh,resolved,96.6,123,0.85
ex_004588,ord_004588,store_023,2026-05-20T21:42,cancellation,missing_item,electronics,resolved,62.5,126,0.88
ex_004606,ord_004606,store_009,2026-05-22T08:40,return,damaged_item,electronics,resolved,101.7,144,0.06
ex_004614,ord_004614,store_039,2026-05-22T11:33,return,customer_changed_mind,grocery,pending,112.35,152,0.14
ex_004625,ord_004625,store_003,2026-05-03T19:01,return,wrong_item,apparel,resolved,83.6,163,0.25
ex_004643,ord_004643,store_047,2026-05-17T21:39,return,missing_item,apparel,resolved,45.45,21,0.43
ex_004649,ord_004649,store_008,2026-05-01T20:21,return,customer_changed_mind,apparel,resolved,138.9,27,0.49
ex_004653,ord_004653,store_034,2026-05-17T13:17,return,missing_item,household,resolved,58.1,31,0.53
ex_004677,ord_004677,store_050,2026-05-17T21:11,complaint,late_order,household,resolved,60.9,55,0.77
ex_004683,ord_004683,store_011,2026-05-09T08:13,return,missing_item,household,resolved,64.25,61,0.83
ex_004689,ord_004689,store_011,2026-05-18T20:02,return,customer_changed_mind,household,resolved,99.4,67,0.89
ex_004695,ord_004695,store_020,2026-05-07T11:20,return,wrong_item,household,resolved,92.15,73,0.95
ex_004700,ord_004700,store_021,2026-05-13T08:13,return,wrong_item,frozen,resolved,152.8,78,0.0
ex_004706,ord_004706,store_049,2026-05-06T13:55,refund_request,damaged_item,frozen,resolved,198.55,84,0.06
ex_004715,ord_004715,store_048,2026-05-16T20:42,return,wrong_item,apparel,resolved,207.55,93,0.15
ex_004747,ord_004747,store_029,2026-05-08T18:29,complaint,late_order,fresh,resolved,82.7,125,0.47
ex_004756,ord_004756,store_014,2026-05-12T19:55,failed_delivery,damaged_item,electronics,resolved,83.75,134,0.56
ex_004759,ord_004759,store_019,2026-05-19T18:19,return,customer_changed_mind,fresh,resolved,70.85,137,0.59
ex_004768,ord_004768,store_041,2026-05-04T18:32,return,missing_item,electronics,resolved,69.25,146,0.68
ex_004771,ord_004771,store_030,2026-05-03T18:29,refund_request,damaged_item,fresh,resolved,98.75,149,0.71
ex_004780,ord_004780,store_047,2026-05-11T12:37,return,wrong_item,electronics,resolved,78.6,158,0.8
ex_004794,ord_004794,store_028,2026-05-06T10:28,return,customer_changed_mind,grocery,pending,142.95,172,0.94
ex_004798,ord_004798,store_046,2026-05-21T19:52,return,missing_item,electronics,resolved,162.85,176,0.98
ex_004810,ord_004810,store_007,2026-05-05T16:55,refund_request,wrong_item,electronics,resolved,36.55,28,0.1
ex_004815,ord_004815,store_046,2026-05-13T21:35,return,wrong_item,household,resolved,36.25,33,0.15
ex_004826,ord_004826,store_007,2026-05-22T15:12,return,damaged_item,frozen,resolved,185.05,44,0.26
ex_004836,ord_004836,store_009,2026-05-14T19:52,refund_request,damaged_item,grocery,pending,67.85,54,0.36
ex_004841,ord_004841,store_032,2026-05-23T13:32,return,damaged_item,apparel,resolved,96.7,59,0.41
ex_004846,ord_004846,store_034,2026-05-11T20:37,return,damaged_item,electronics,resolved,146.75,64,0.46
ex_004852,ord_004852,store_017,2026-05-07T18:07,complaint,late_order,electronics,resolved,118.3,70,0.52
ex_004858,ord_004858,store_018,2026-05-11T10:13,return,missing_item,electronics,resolved,76.6,76,0.58
ex_004874,ord_004874,store_030,2026-05-06T07:19,return,customer_changed_mind,frozen,resolved,111.15,92,0.74
ex_004882,ord_004882,store_011,2026-05-15T12:19,complaint,late_order,electronics,resolved,41.8,100,0.82
ex_004888,ord_004888,store_047,2026-05-05T21:11,refund_request,missing_item,electronics,resolved,90.2,106,0.88
ex_004899,ord_004899,store_038,2026-05-22T19:27,return,customer_changed_mind,household,resolved,69.4,117,0.99
ex_004903,ord_004903,store_015,2026-05-16T19:29,return,missing_item,fresh,resolved,41.6,121,0.03
ex_004904,ord_004904,store_042,2026-05-22T17:55,return,customer_changed_mind,frozen,resolved,53.2,122,0.04
ex_004905,ord_004905,store_003,2026-05-06T13:11,return,wrong_item,household,resolved,78.05,123,0.05
ex_004913,ord_004913,store_012,2026-05-24T19:48,return,missing_item,apparel,resolved,67.5,131,0.13
ex_004917,ord_004917,store_042,2026-05-13T19:00,complaint,late_order,household,resolved,201.35,135,0.17
ex_004918,ord_004918,store_049,2026-05-25T12:17,return,missing_item,electronics,resolved,80.45,136,0.18
ex_004920,ord_004920,store_031,2026-05-12T18:19,return,wrong_item,grocery,pending,313.0,138,0.2
ex_004935,ord_004935,store_024,2026-05-05T20:02,return,wrong_item,household,resolved,137.2,153,0.35
ex_004944,ord_004944,store_033,2026-05-23T17:02,return,customer_changed_mind,grocery,pending,111.75,162,0.44
ex_004959,ord_004959,store_049,2026-05-21T21:25,failed_delivery,customer_changed_mind,household,resolved,124.1,177,0.59
ex_004960,ord_004960,store_002,2026-05-21T14:49,cancellation,wrong_item,electronics,resolved,21.25,18,0.6
ex_004980,ord_004980,store_034,2026-05-17T16:02,return,wrong_item,grocery,pending,210.85,38,0.8
ex_004982,ord_004982,store_039,2026-05-16T17:46,complaint,late_order,frozen,resolved,101.55,40,0.82
ex_004983,ord_004983,store_047,2026-05-01T16:35,return,missing_item,household,resolved,57.5,41,0.83
ex_004989,ord_004989,store_023,2026-05-10T10:08,return,customer_changed_mind,household,resolved,249.0,47,0.89
ex_004997,ord_004997,store_010,2026-05-09T10:13,complaint,late_order,apparel,resolved,172.2,55,0.97
ex_004998,ord_004998,store_031,2026-05-13T09:35,return,missing_item,grocery,pending,157.3,56,0.98
ex_005007,ord_005007,store_017,2026-05-10T19:43,complaint,late_order,household,resolved,76.2,65,0.07
ex_005012,ord_005012,store_034,2026-05-10T20:09,complaint,late_order,frozen,resolved,70.6,70,0.12
ex_005015,ord_005015,store_047,2026-05-03T13:16,return,wrong_item,apparel,resolved,76.25,73,0.15
ex_005025,ord_005025,store_004,2026-05-14T17:00,return,wrong_item,household,resolved,213.45,83,0.25
ex_005029,ord_005029,store_027,2026-05-01T15:44,return,customer_changed_mind,fresh,resolved,137.95,87,0.29
ex_005032,ord_005032,store_039,2026-05-01T15:20,complaint,late_order,electronics,resolved,191.3,90,0.32
ex_005042,ord_005042,store_037,2026-05-09T14:37,complaint,late_order,frozen,resolved,31.2,100,0.42
ex_005051,ord_005051,store_042,2026-05-02T21:29,return,damaged_item,apparel,resolved,77.3,109,0.51
ex_005063,ord_005063,store_020,2026-05-05T12:57,return,missing_item,apparel,resolved,102.55,121,0.63
ex_005064,ord_005064,store_002,2026-05-02T19:57,return,customer_changed_mind,grocery,pending,37.3,122,0.64
ex_005076,ord_005076,store_030,2026-05-24T23:12,return,damaged_item,grocery,pending,155.3,134,0.76
ex_005089,ord_005089,store_030,2026-05-16T21:48,return,customer_changed_mind,fresh,resolved,245.15,147,0.89
ex_005110,ord_005110,store_031,2026-05-20T21:18,return,wrong_item,electronics,resolved,144.25,168,0.1
ex_005123,ord_005123,store_026,2026-05-22T18:57,return,missing_item,apparel,resolved,13.65,21,0.23
ex_005128,ord_005128,store_021,2026-05-19T22:02,return,missing_item,electronics,resolved,58.4,26,0.28
ex_005130,ord_005130,store_036,2026-05-15T18:13,return,wrong_item,grocery,pending,44.5,28,0.3
ex_005135,ord_005135,store_010,2026-05-20T10:33,refund_request,wrong_item,apparel,resolved,150.2,33,0.35
ex_005137,ord_005137,store_025,2026-05-12T20:30,complaint,late_order,fresh,resolved,242.3,35,0.37
ex_005140,ord_005140,store_001,2026-05-21T12:53,return,wrong_item,electronics,resolved,224.1,38,0.4
ex_005148,ord_005148,store_041,2026-05-21T20:28,refund_request,missing_item,grocery,pending,78.4,46,0.48
ex_005162,ord_005162,store_012,2026-05-13T10:09,complaint,late_order,frozen,resolved,105.65,60,0.62
ex_005163,ord_005163,store_049,2026-05-04T13:49,return,missing_item,household,resolved,77.5,61,0.63
ex_005170,ord_005170,store_028,2026-05-04T07:49,return,wrong_item,electronics,resolved,87.15,68,0.7
ex_005182,ord_005182,store_042,2026-05-24T20:29,complaint,late_order,electronics,resolved,83.25,80,0.82
ex_005193,ord_005193,store_011,2026-05-07T20:34,return,missing_item,household,resolved,340.7,91,0.93
ex_005196,ord_005196,store_003,2026-05-21T14:56,return,damaged_item,grocery,pending,91.95,94,0.96
ex_005197,ord_005197,store_014,2026-05-01T18:32,complaint,late_order,fresh,resolved,140.65,95,0.97
ex_005198,ord_005198,store_021,2026-05-20T21:46,return,missing_item,frozen,resolved,218.5,96,0.98
ex_005200,ord_005200,store_002,2026-05-03T08:25,refund_request,wrong_item,electronics,resolved,50.4,98,0.0
ex_005212,ord_005212,store_008,2026-05-25T11:01,complaint,late_order,electronics,resolved,102.15,110,0.12
ex_005213,ord_005213,store_017,2026-05-06T14:50,refund_request,missing_item,apparel,resolved,140.25,111,0.13
ex_005214,ord_005214,store_046,2026-05-04T18:05,return,customer_changed_mind,grocery,pending,48.5,112,0.14
ex_005215,ord_005215,store_027,2026-05-24T22:03,return,wrong_item,fresh,resolved,60.1,113,0.15
ex_005217,ord_005217,store_020,2026-05-21T16:14,complaint,late_order,household,resolved,152.2,115,0.17
ex_005221,ord_005221,store_043,2026-05-05T11:23,return,damaged_item,fresh,resolved,317.85,119,0.21
ex_005223,ord_005223,store_046,2026-05-01T22:28,return,missing_item,household,resolved,110.5,121,0.23
ex_005240,ord_005240,store_045,2026-05-05T18:17,return,wrong_item,frozen,resolved,77.15,138,0.4
ex_005249,ord_005249,store_010,2026-05-05T20:14,failed_delivery,customer_changed_mind,apparel,resolved,70.25,147,0.49
ex_005251,ord_005251,store_036,2026-05-05T10:04,return,damaged_item,fresh,resolved,82.85,149,0.51
ex_005254,ord_005254,store_021,2026-05-05T14:02,return,customer_changed_mind,electronics,resolved,85.85,152,0.54
ex_005255,ord_005255,store_046,2026-05-07T21:44,return,wrong_item,apparel,resolved,304.15,153,0.55
ex_005260,ord_005260,store_045,2026-05-05T10:57,return,wrong_item,electronics,resolved,78.6,158,0.6
ex_005264,ord_005264,store_016,2026-05-08T09:40,return,customer_changed_mind,frozen,resolved,98.5,162,0.64
ex_005265,ord_005265,store_039,2026-05-16T16:54,refund_request,wrong_item,household,resolved,99.5,163,0.65
ex_005274,ord_005274,store_032,2026-05-14T08:38,return,customer_changed_mind,grocery,pending,116.45,172,0.74
ex_005280,ord_005280,store_025,2026-05-04T15:40,return,wrong_item,grocery,pending,31.85,18,0.8
ex_005284,ord_005284,store_016,2026-05-17T12:06,return,customer_changed_mind,electronics,resolved,41.15,22,0.84
ex_005295,ord_005295,store_021,2026-05-05T14:10,return,wrong_item,household,resolved,36.25,33,0.95
ex_005305,ord_005305,store_027,2026-05-11T18:27,return,wrong_item,fresh,resolved,43.6,43,0.05
ex_005311,ord_005311,store_024,2026-05-13T14:22,return,damaged_item,fresh,resolved,118.5,49,0.11
ex_005340,ord_005340,store_037,2026-05-25T16:15,return,wrong_item,grocery,pending,91.85,78,0.4
ex_005342,ord_005342,store_011,2026-05-03T21:20,complaint,late_order,frozen,resolved,268.75,80,0.42
ex_005348,ord_005348,store_018,2026-05-23T20:42,return,missing_item,frozen,resolved,83.95,86,0.48
ex_005350,ord_005350,store_017,2026-05-06T20:17,return,wrong_item,electronics,resolved,157.5,88,0.5
ex_005358,ord_005358,store_019,2026-05-15T22:15,return,missing_item,grocery,pending,109.85,96,0.58
ex_005360,ord_005360,store_017,2026-05-13T22:12,return,wrong_item,frozen,resolved,39.8,98,0.6
ex_005381,ord_005381,store_049,2026-05-13T10:42,return,damaged_item,apparel,resolved,42.25,119,0.81
ex_005386,ord_005386,store_030,2026-05-24T16:07,return,damaged_item,electronics,resolved,89.65,124,0.86
ex_005397,ord_005397,store_017,2026-05-20T12:11,complaint,late_order,household,resolved,129.8,135,0.97
ex_005405,ord_005405,store_019,2026-05-01T13:18,return,wrong_item,apparel,resolved,90.1,143,0.05
ex_005411,ord_005411,store_042,2026-05-19T10:41,return,damaged_item,apparel,resolved,69.6,149,0.11
ex_005419,ord_005419,store_028,2026-05-18T13:07,return,customer_changed_mind,fresh,resolved,96.15,157,0.19
ex_005431,ord_005431,store_020,2026-05-07T19:35,return,damaged_item,fresh,resolved,291.0,169,0.31
ex_005449,ord_005449,store_020,2026-05-01T19:50,return,customer_changed_mind,fresh,resolved,48.8,27,0.49
ex_005452,ord_005452,store_018,2026-05-10T19:10,complaint,late_order,electronics,resolved,38.55,30,0.52
ex_005465,ord_005465,store_015,2026-05-25T18:21,return,wrong_item,apparel,resolved,75.4,43,0.65
ex_005468,ord_005468,store_021,2026-05-14T12:31,return,missing_item,frozen,resolved,59.85,46,0.68
ex_005475,ord_005475,store_004,2026-05-05T18:06,return,wrong_item,household,resolved,61.55,53,0.75
ex_005497,ord_005497,store_043,2026-05-13T21:03,complaint,late_order,fresh,resolved,91.5,75,0.97
ex_005499,ord_005499,store_008,2026-05-20T13:10,refund_request,customer_changed_mind,household,resolved,88.2,77,0.99
ex_005509,ord_005509,store_040,2026-05-18T16:12,return,customer_changed_mind,fresh,resolved,90.25,87,0.09
